station_cd,station_g_cd,station_name,station_name_k,station_name_r,line_cd,pref_cd,post,add,lon,lat,open_ymd,close_ymd,e_status,e_sort
2700202,2700202,糀谷,,,27002,13,144-0034,,139.72962,35.5545,0000-00-00,0000-00-00,0,2700202
2700203,2700203,大鳥居,,,27002,13,144-0034,,139.739356,35.552531,0000-00-00,0000-00-00,0,2700203
2700204,2700204,穴守稲荷,,,27002,13,144-0043,,139.746669,35.550326,0000-00-00,0000-00-00,0,2700204
2700205,2700205,天空橋,,,27002,13,144-0041,,139.75423,35.548908,0000-00-00,0000-00-00,0,2700205
2700207,2700207,羽田空港第3ターミナル,,,27002,13,144-0041,,139.768968,35.544676,2010-10-21,0000-00-00,0,2700205
2700206,2700206,羽田空港第1・第2ターミナル,,,27002,13,144-0041,,139.785962,35.549809,0000-00-00,0000-00-00,0,2700206
2700301,2700115,京急川崎,,,27003,14,210-0006,,139.700893,35.53285,0000-00-00,0000-00-00,0,2700301
2700302,2700302,港町,,,27003,14,210-0807,,139.712578,35.535014,0000-00-00,0000-00-00,0,2700302
2700303,2700303,鈴木町,,,27003,14,210-0801,,139.720655,35.53535,0000-00-00,0000-00-00,0,2700303
2700304,2700304,川崎大師,,,27003,14,210-0802,,139.725946,35.535711,0000-00-00,0000-00-00,0,2700304
2700305,2700305,東門前,,,27003,14,210-0818,,139.734298,35.536566,0000-00-00,0000-00-00,0,2700305
2700306,2700306,大師橋,,,27003,14,210-0811,,139.740381,35.536611,0000-00-00,0000-00-00,0,2700306
2700307,2700307,小島新田,,,27003,14,210-0822,,139.747575,35.534798,0000-00-00,0000-00-00,0,2700307
2700401,2700139,金沢八景,,,27004,14,236-0027,,139.62018,35.331223,0000-00-00,0000-00-00,0,2700401
2700402,2700402,六浦,,,27004,14,236-0032,,139.611532,35.32269,0000-00-00,0000-00-00,0,2700402
2700403,2700403,神武寺,,,27004,14,249-0003,,139.592947,35.306233,0000-00-00,0000-00-00,0,2700403
2700404,2700404,逗子・葉山,,,27004,14,249-0006,,139.580359,35.294189,0000-00-00,0000-00-00,0,2700404
2700501,2700147,堀ノ内,,,27005,14,238-0014,,139.686932,35.26322,0000-00-00,0000-00-00,0,2700501
2700502,2700502,新大津,,,27005,14,239-0808,,139.69016,35.257013,0000-00-00,0000-00-00,0,2700502
2700503,2700503,北久里浜,,,27005,14,239-0807,,139.686368,35.249355,0000-00-00,0000-00-00,0,2700503
2700504,1130818,京急久里浜,,,27005,14,239-0831,,139.702139,35.231332,0000-00-00,0000-00-00,0,2700504
2700505,2700505,ＹＲＰ野比,,,27005,14,239-0841,,139.685068,35.212229,0000-00-00,0000-00-00,0,2700505
2700506,2700506,京急長沢,,,27005,14,239-0842,,139.674048,35.20548,0000-00-00,0000-00-00,0,2700506
2700507,2700507,津久井浜,,,27005,14,239-0843,,139.665279,35.198419,0000-00-00,0000-00-00,0,2700507
2700508,2700508,三浦海岸,,,27005,14,238-0101,,139.653138,35.188084,0000-00-00,0000-00-00,0,2700508
2700509,2700509,三崎口,,,27005,14,238-0111,,139.633207,35.177515,0000-00-00,0000-00-00,0,2700509
2800101,2100201,浅草,,,28001,13,111-0032,,139.797592,35.710733,0000-00-00,0000-00-00,0,2800101
2800102,2800102,田原町,,,28001,13,111-0035,,139.790897,35.709897,0000-00-00,0000-00-00,0,2800102
2800103,2800103,稲荷町,,,28001,13,110-0015,,139.782593,35.711273,0000-00-00,0000-00-00,0,2800103
2800104,1130220,上野,,,28001,13,110-0005,,139.777122,35.711482,0000-00-00,0000-00-00,0,2800104
2800105,1130221,上野広小路,,,28001,13,110-0005,,139.772877,35.70768,0000-00-00,0000-00-00,0,2800105
2800106,2800106,末広町,,,28001,13,101-0021,,139.771713,35.702972,0000-00-00,0000-00-00,0,2800106
2800107,1130223,神田,,,28001,13,101-0041,,139.770899,35.693587,0000-00-00,0000-00-00,0,2800107
2800108,1131402,三越前,,,28001,13,103-0022,,139.773594,35.687101,0000-00-00,0000-00-00,0,2800108
2800109,2800109,日本橋,,,28001,13,103-0027,,139.773516,35.682078,0000-00-00,0000-00-00,0,2800109
2800110,2800110,京橋,,,28001,13,104-0031,,139.770126,35.676856,0000-00-00,0000-00-00,0,2800110
2800111,2800111,銀座,,,28001,13,104-0061,,139.763965,35.671989,0000-00-00,0000-00-00,0,2800111
2800112,1130102,新橋,,,28001,13,105-0004,,139.758432,35.667434,0000-00-00,0000-00-00,0,2800112
2800113,2800113,虎ノ門,,,28001,13,105-0001,,139.749832,35.670236,0000-00-00,0000-00-00,0,2800113
2800114,2800114,溜池山王,,,28001,13,100-0014,,139.741419,35.673621,0000-00-00,0000-00-00,0,2800114
2800115,2800115,赤坂見附,,,28001,13,107-0052,,139.737047,35.677021,0000-00-00,0000-00-00,0,2800115
2800116,2800116,青山一丁目,,,28001,13,107-0062,,139.724159,35.672765,0000-00-00,0000-00-00,0,2800116
2800117,2800117,外苑前,,,28001,13,107-0061,,139.717857,35.670527,0000-00-00,0000-00-00,0,2800117
2800118,2800118,表参道,,,28001,13,107-0061,,139.712314,35.665247,0000-00-00,0000-00-00,0,2800118
2800119,1130205,渋谷,,,28001,13,150-0043,,139.701,35.659066,0000-00-00,0000-00-00,0,2800119
2800201,1130212,池袋,,,28002,13,171-0022,,139.711086,35.730256,0000-00-00,0000-00-00,0,2800201
2800202,2800202,新大塚,,,28002,13,112-0012,,139.729971,35.72569,0000-00-00,0000-00-00,0,2800202
2800203,2800203,茗荷谷,,,28002,13,112-0006,,139.737184,35.716989,0000-00-00,0000-00-00,0,2800203
2800204,2800204,後楽園,,,28002,13,112-0003,,139.751864,35.707898,0000-00-00,0000-00-00,0,2800204
2800205,2800205,本郷三丁目,,,28002,13,113-0033,,139.759914,35.706671,0000-00-00,0000-00-00,0,2800205
2800206,1131203,御茶ノ水,,,28002,13,101-0062,,139.763952,35.700614,0000-00-00,0000-00-00,0,2800206
2800207,2800207,淡路町,,,28002,13,101-0063,,139.767575,35.695434,0000-00-00,0000-00-00,0,2800207
2800208,2800208,大手町,,,28002,13,100-0004,,139.7662,35.686564,0000-00-00,0000-00-00,0,2800208
2800209,1130101,東京,,,28002,13,100-0005,,139.764708,35.681753,0000-00-00,0000-00-00,0,2800209
2800210,2800111,銀座,,,28002,13,104-0061,,139.763965,35.671989,0000-00-00,0000-00-00,0,2800210
2800211,2800211,霞ケ関,,,28002,13,100-0013,,139.750899,35.673838,0000-00-00,0000-00-00,0,2800211
2800212,2800212,国会議事堂前,,,28002,13,100-0014,,139.745219,35.67393,0000-00-00,0000-00-00,0,2800212
2800213,2800115,赤坂見附,,,28002,13,107-0052,,139.737047,35.677021,0000-00-00,0000-00-00,0,2800213
2800214,1131102,四ツ谷,,,28002,13,160-0004,,139.729947,35.684586,0000-00-00,0000-00-00,0,2800214
2800215,2800215,四谷三丁目,,,28002,13,160-0004,,139.720103,35.687958,0000-00-00,0000-00-00,0,2800215
2800216,2800216,新宿御苑前,,,28002,13,160-0022,,139.71069,35.688588,0000-00-00,0000-00-00,0,2800216
2800217,2800217,新宿三丁目,,,28002,13,160-0022,,139.704895,35.690847,0000-00-00,0000-00-00,0,2800217
2800218,1130208,新宿,,,28002,13,160-0023,,139.700711,35.69235,0000-00-00,0000-00-00,0,2800218
2800219,2800219,西新宿,,,28002,13,160-0023,,139.692778,35.694298,0000-00-00,0000-00-00,0,2800219
2800220,2800220,中野坂上,,,28002,13,164-0011,,139.68291,35.69792,0000-00-00,0000-00-00,0,2800220
2800221,2800221,新中野,,,28002,13,164-0011,,139.66903,35.697491,0000-00-00,0000-00-00,0,2800221
2800222,2800222,東高円寺,,,28002,13,166-0012,,139.657822,35.697802,0000-00-00,0000-00-00,0,2800222
2800223,2800223,新高円寺,,,28002,13,166-0003,,139.648068,35.697985,0000-00-00,0000-00-00,0,2800223
2800224,2800224,南阿佐ケ谷,,,28002,13,166-0004,,139.63576,35.699624,0000-00-00,0000-00-00,0,2800224
2800225,1131217,荻窪,,,28002,13,167-0043,,139.620116,35.704304,0000-00-00,0000-00-00,0,2800225
2800226,2800226,中野新橋,,,28002,13,164-0013,,139.673997,35.692123,0000-00-00,0000-00-00,0,2800226
2800227,2800227,中野富士見町,,,28002,13,164-0013,,139.666933,35.690514,0000-00-00,0000-00-00,0,2800227
2800228,2800228,方南町,,,28002,13,166-0013,,139.656498,35.683496,0000-00-00,0000-00-00,0,2800228
2800301,1132005,北千住,,,28003,13,120-0026,,139.804276,35.748916,0000-00-00,0000-00-00,0,2800301
2800302,1132004,南千住,,,28003,13,116-0003,,139.799273,35.733398,0000-00-00,0000-00-00,0,2800302
2800303,2800303,三ノ輪,,,28003,13,110-0011,,139.791485,35.729623,0000-00-00,0000-00-00,0,2800303
2800304,2800304,入谷,,,28003,13,110-0013,,139.783924,35.719862,0000-00-00,0000-00-00,0,2800304
2800305,1130220,上野,,,28003,13,110-0005,,139.777122,35.711482,0000-00-00,0000-00-00,0,2800305
2800306,1130221,仲御徒町,,,28003,13,110-0005,,139.776138,35.706649,0000-00-00,0000-00-00,0,2800306
2800307,1130222,秋葉原,,,28003,13,101-0025,,139.775459,35.698162,0000-00-00,0000-00-00,0,2800307
2800308,2800308,小伝馬町,,,28003,13,103-0001,,139.778433,35.690737,0000-00-00,0000-00-00,0,2800308
2800309,2800309,人形町,,,28003,13,103-0013,,139.782285,35.686307,0000-00-00,0000-00-00,0,2800309
2800310,2800310,茅場町,,,28003,13,103-0025,,139.780005,35.679752,0000-00-00,0000-00-00,0,2800310
2800311,1132602,八丁堀,,,28003,13,104-0032,,139.776982,35.674851,0000-00-00,0000-00-00,0,2800311
2800312,2800312,築地,,,28003,13,104-0045,,139.772603,35.668115,0000-00-00,0000-00-00,0,2800312
2800313,2800313,東銀座,,,28003,13,104-0061,,139.767253,35.669464,0000-00-00,0000-00-00,0,2800313
2800314,2800111,銀座,,,28003,13,104-0061,,139.763965,35.671989,0000-00-00,0000-00-00,0,2800314
2800315,2800315,日比谷,,,28003,13,100-0006,,139.76017,35.67459,0000-00-00,0000-00-00,0,2800315
2800316,2800211,霞ケ関,,,28003,13,100-0013,,139.750899,35.673838,0000-00-00,0000-00-00,0,2800316
2800317,2800317,神谷町,,,28003,13,105-0001,,139.745069,35.662978,0000-00-00,0000-00-00,0,2800317
2800318,2800318,六本木,,,28003,13,106-0032,,139.731443,35.662836,0000-00-00,0000-00-00,0,2800318
2800319,2800319,広尾,,,28003,13,106-0047,,139.722202,35.652279,0000-00-00,0000-00-00,0,2800319
2800320,1130204,恵比寿,,,28003,13,150-0022,,139.708988,35.647332,0000-00-00,0000-00-00,0,2800320
2800321,2600103,中目黒,,,28003,13,153-0051,,139.698621,35.643854,0000-00-00,0000-00-00,0,2800321
2800401,1131214,中野,,,28004,13,164-0001,,139.665835,35.705765,0000-00-00,0000-00-00,0,2800401
2800402,2800402,落合,,,28004,13,161-0034,,139.687284,35.710976,0000-00-00,0000-00-00,0,2800402
2800403,1130210,高田馬場,,,28004,13,169-0075,,139.704745,35.713338,0000-00-00,0000-00-00,0,2800403
2800404,2800404,早稲田,,,28004,13,162-0043,,139.721319,35.705723,0000-00-00,0000-00-00,0,2800404
2800405,2800405,神楽坂,,,28004,13,162-0805,,139.734546,35.70379,0000-00-00,0000-00-00,0,2800405
2800406,1131316,飯田橋,,,28004,13,102-0072,,139.745986,35.701725,0000-00-00,0000-00-00,0,2800406
2800407,2800407,九段下,,,28004,13,102-0074,,139.751948,35.695589,0000-00-00,0000-00-00,0,2800407
2800408,2800408,竹橋,,,28004,13,100-0003,,139.756817,35.690662,0000-00-00,0000-00-00,0,2800408
2800409,2800208,大手町,,,28004,13,100-0004,,139.766086,35.684801,0000-00-00,0000-00-00,0,2800409
2800410,2800109,日本橋,,,28004,13,103-0027,,139.773516,35.682078,0000-00-00,0000-00-00,0,2800410
2800411,2800310,茅場町,,,28004,13,103-0025,,139.780005,35.679752,0000-00-00,0000-00-00,0,2800411
2800412,2800412,門前仲町,,,28004,13,135-0048,,139.796209,35.671851,0000-00-00,0000-00-00,0,2800412
2800413,2800413,木場,,,28004,13,135-0042,,139.807042,35.669351,0000-00-00,0000-00-00,0,2800413
2800414,2800414,東陽町,,,28004,13,135-0016,,139.817596,35.669629,0000-00-00,0000-00-00,0,2800414
2800415,2800415,南砂町,,,28004,13,136-0076,,139.83065,35.668796,0000-00-00,0000-00-00,0,2800415
2800416,2800416,西葛西,,,28004,13,134-0088,,139.859259,35.664631,0000-00-00,0000-00-00,0,2800416
2800417,2800417,葛西,,,28004,13,134-0083,,139.872458,35.663554,0000-00-00,0000-00-00,0,2800417
2800418,2800418,浦安,,,28004,12,279-0002,,139.893193,35.665932,0000-00-00,0000-00-00,0,2800418
